DataId,DiagramId,TypeId,Regions,RegionType,Zindex,ColorCode,UnitLength
995,1,7,"529,27,14,10","R",-1,"#caf8f7",0.500
996,1,7,"543,27,14,10","R",-1,"#caf8f7",0.500
997,1,7,"557,27,14,10","R",-1,"#caf8f7",0.500
998,1,7,"571,27,14,10","R",-1,"#caf8f7",0.500
999,1,7,"585,27,14,10","R",-1,"#caf8f7",0.500
1000,1,7,"599,27,14,10","R",-1,"#caf8f7",0.500
1001,1,7,"613,27,14,10","R",-1,"#caf8f7",0.500
1002,1,7,"627,27,14,10","R",-1,"#caf8f7",0.500
1003,1,7,"641,27,14,10","R",-1,"#caf8f7",0.500
1004,1,7,"655,27,14,10","R",-1,"#caf8f7",0.500
1005,1,7,"669,27,14,10","R",-1,"#caf8f7",0.500
1006,1,7,"683,27,14,10","R",-1,"#caf8f7",0.500
1007,1,7,"697,27,14,10","R",-1,"#caf8f7",0.500
1008,1,7,"711,27,14,10","R",-1,"#caf8f7",0.500
1009,1,7,"725,27,14,10","R",-1,"#caf8f7",0.500
1010,1,7,"739,27,14,10","R",-1,"#caf8f7",0.500
1011,1,7,"753,27,14,10","R",-1,"#caf8f7",0.500
1012,1,7,"767,27,14,10","R",-1,"#caf8f7",0.500
1013,1,7,"781,27,14,10","R",-1,"#caf8f7",0.500
1014,1,7,"795,27,14,10","R",-1,"#caf8f7",0.500
1015,1,7,"809,27,14,10","R",-1,"#caf8f7",0.500
1016,1,7,"823,27,15,10","R",-1,"#caf8f7",0.500
1017,1,7,"838,27,15,10","R",-1,"#caf8f7",0.500
1018,1,7,"853,27,15,10","R",-1,"#caf8f7",0.500
1019,1,7,"868,27,15,10","R",-1,"#caf8f7",0.500
1020,1,7,"883,27,15,10","R",-1,"#caf8f7",0.500
1021,1,7,"81,37,14,10","R",-1,"#caf8f7",1.000
1022,1,7,"95,37,14,10","R",-1,"#caf8f7",1.000
1023,1,7,"109,37,14,10","R",-1,"#caf8f7",1.000
1024,1,7,"123,37,14,10","R",-1,"#caf8f7",1.000
1025,1,7,"137,37,14,10","R",-1,"#caf8f7",1.000
1026,1,7,"151,37,14,10","R",-1,"#caf8f7",1.000
1027,1,7,"165,37,14,10","R",-1,"#caf8f7",1.000
1028,1,7,"179,37,14,10","R",-1,"#caf8f7",1.000
1029,1,7,"193,37,14,10","R",-1,"#caf8f7",1.000
1030,1,7,"207,37,14,10","R",-1,"#caf8f7",1.000
1031,1,7,"221,37,14,10","R",-1,"#caf8f7",1.000
1032,1,7,"235,37,14,10","R",-1,"#caf8f7",1.000
1033,1,7,"249,37,14,10","R",-1,"#caf8f7",1.000
1034,1,7,"263,37,14,10","R",-1,"#caf8f7",1.000
1035,1,7,"277,37,14,10","R",-1,"#caf8f7",1.000
1036,1,7,"291,37,14,10","R",-1,"#caf8f7",1.000
1037,1,7,"305,37,14,10","R",-1,"#caf8f7",1.000
1038,1,7,"319,37,14,10","R",-1,"#caf8f7",1.000
1039,1,7,"333,37,14,10","R",-1,"#caf8f7",1.000
1040,1,7,"347,37,14,10","R",-1,"#caf8f7",1.000
1041,1,7,"361,37,14,10","R",-1,"#caf8f7",1.000
1042,1,7,"375,37,14,10","R",-1,"#caf8f7",1.000
1043,1,7,"389,37,14,10","R",-1,"#caf8f7",1.000
1044,1,7,"403,37,14,10","R",-1,"#caf8f7",1.000
1045,1,7,"417,37,14,10","R",-1,"#caf8f7",1.000
1046,1,7,"431,37,14,10","R",-1,"#caf8f7",1.000
1047,1,7,"445,37,14,10","R",-1,"#caf8f7",1.000
1048,1,7,"459,37,14,10","R",-1,"#caf8f7",1.000
1049,1,7,"473,37,14,10","R",-1,"#caf8f7",1.000
1050,1,7,"487,37,14,10","R",-1,"#caf8f7",1.000
1051,1,7,"501,37,14,10","R",-1,"#caf8f7",1.000
1052,1,7,"515,37,14,10","R",-1,"#caf8f7",1.000
1053,1,7,"529,37,14,10","R",-1,"#caf8f7",1.000
1054,1,7,"543,37,14,10","R",-1,"#caf8f7",1.000
1055,1,7,"557,37,14,10","R",-1,"#caf8f7",1.000
1056,1,7,"571,37,14,10","R",-1,"#caf8f7",1.000
1057,1,7,"585,37,14,10","R",-1,"#caf8f7",1.000
1058,1,7,"599,37,14,10","R",-1,"#caf8f7",1.000
1059,1,7,"613,37,14,10","R",-1,"#caf8f7",1.000
1060,1,7,"627,37,14,10","R",-1,"#caf8f7",1.000
1061,1,7,"641,37,14,10","R",-1,"#caf8f7",1.000
1062,1,7,"655,37,14,10","R",-1,"#caf8f7",1.000
1063,1,7,"669,37,14,10","R",-1,"#caf8f7",1.000
1064,1,7,"683,37,14,10","R",-1,"#caf8f7",1.000
1065,1,7,"697,37,14,10","R",-1,"#caf8f7",1.000
1066,1,7,"711,37,14,10","R",-1,"#caf8f7",1.000
1067,1,7,"725,37,14,10","R",-1,"#caf8f7",1.000
1068,1,7,"739,37,14,10","R",-1,"#caf8f7",1.000
1069,1,7,"753,37,14,10","R",-1,"#caf8f7",1.000
1070,1,7,"767,37,14,10","R",-1,"#caf8f7",1.000
1071,1,7,"781,37,14,10","R",-1,"#caf8f7",1.000
1072,1,7,"795,37,14,10","R",-1,"#caf8f7",1.000
1073,1,7,"809,37,14,10","R",-1,"#caf8f7",1.000
1074,1,7,"823,37,15,10","R",-1,"#caf8f7",1.000
1075,1,7,"838,37,15,10","R",-1,"#caf8f7",1.000
1076,1,7,"853,37,15,10","R",-1,"#caf8f7",1.000
1077,1,7,"868,37,15,10","R",-1,"#caf8f7",1.000
1078,1,7,"883,37,15,10","R",-1,"#caf8f7",1.000
1079,1,7,"81,47,14,10","R",-1,"#caf8f7",1.000
1080,1,7,"95,47,14,10","R",-1,"#caf8f7",1.000
1081,1,7,"109,47,14,10","R",-1,"#caf8f7",1.000
1082,1,7,"123,47,14,10","R",-1,"#caf8f7",1.000
1083,1,7,"137,47,14,10","R",-1,"#caf8f7",1.000
1084,1,7,"151,47,14,10","R",-1,"#caf8f7",1.000
1085,1,7,"165,47,14,10","R",-1,"#caf8f7",1.000
1086,1,7,"179,47,14,10","R",-1,"#caf8f7",1.000
1087,1,7,"193,47,14,10","R",-1,"#caf8f7",1.000
1088,1,7,"207,47,14,10","R",-1,"#caf8f7",1.000
1089,1,7,"221,47,14,10","R",-1,"#caf8f7",1.000
1090,1,7,"235,47,14,10","R",-1,"#caf8f7",1.000
1091,1,7,"249,47,14,10","R",-1,"#caf8f7",1.000
1092,1,7,"263,47,14,10","R",-1,"#caf8f7",1.000
1093,1,7,"277,47,14,10","R",-1,"#caf8f7",1.000
1094,1,7,"291,47,14,10","R",-1,"#caf8f7",1.000
1095,1,7,"305,47,14,10","R",-1,"#caf8f7",1.000
1096,1,7,"319,47,14,10","R",-1,"#caf8f7",1.000
1097,1,7,"333,47,14,10","R",-1,"#caf8f7",1.000
1098,1,7,"347,47,14,10","R",-1,"#caf8f7",1.000
1099,1,7,"361,47,14,10","R",-1,"#caf8f7",1.000
1100,1,7,"375,47,14,10","R",-1,"#caf8f7",1.000
1101,1,7,"389,47,14,10","R",-1,"#caf8f7",1.000
1102,1,7,"403,47,14,10","R",-1,"#caf8f7",1.000
1103,1,7,"417,47,14,10","R",-1,"#caf8f7",1.000
1104,1,7,"431,47,14,10","R",-1,"#caf8f7",1.000
1105,1,7,"445,47,14,10","R",-1,"#caf8f7",1.000
1106,1,7,"459,47,14,10","R",-1,"#caf8f7",1.000
1107,1,7,"473,47,14,10","R",-1,"#caf8f7",1.000
1108,1,7,"487,47,14,10","R",-1,"#caf8f7",1.000
1109,1,7,"501,47,14,10","R",-1,"#caf8f7",1.000
1110,1,7,"515,47,14,10","R",-1,"#caf8f7",1.000
1111,1,7,"529,47,14,10","R",-1,"#caf8f7",1.000
1112,1,7,"543,47,14,10","R",-1,"#caf8f7",1.000
1113,1,7,"557,47,14,10","R",-1,"#caf8f7",1.000
1114,1,7,"571,47,14,10","R",-1,"#caf8f7",1.000
1115,1,7,"585,47,14,10","R",-1,"#caf8f7",1.000
1116,1,7,"599,47,14,10","R",-1,"#caf8f7",1.000
1117,1,7,"613,47,14,10","R",-1,"#caf8f7",1.000
1118,1,7,"627,47,14,10","R",-1,"#caf8f7",1.000
1119,1,7,"641,47,14,10","R",-1,"#caf8f7",1.000
1120,1,7,"655,47,14,10","R",-1,"#caf8f7",1.000
1121,1,7,"669,47,14,10","R",-1,"#caf8f7",1.000
1122,1,7,"683,47,14,10","R",-1,"#caf8f7",1.000
1123,1,7,"697,47,14,10","R",-1,"#caf8f7",1.000
1124,1,7,"711,47,14,10","R",-1,"#caf8f7",1.000
1125,1,7,"725,47,14,10","R",-1,"#caf8f7",1.000
1126,1,7,"739,47,14,10","R",-1,"#caf8f7",1.000
1127,1,7,"753,47,14,10","R",-1,"#caf8f7",1.000
1128,1,7,"767,47,14,10","R",-1,"#caf8f7",1.000
1129,1,7,"781,47,14,10","R",-1,"#caf8f7",1.000
1130,1,7,"795,47,14,10","R",-1,"#caf8f7",1.000
1131,1,7,"809,47,14,10","R",-1,"#caf8f7",1.000
1132,1,7,"823,47,15,10","R",-1,"#caf8f7",1.000
1133,1,7,"838,47,15,10","R",-1,"#caf8f7",1.000
1134,1,7,"853,47,15,10","R",-1,"#caf8f7",1.000
1135,1,7,"868,47,15,10","R",-1,"#caf8f7",1.000
1136,1,7,"883,47,15,10","R",-1,"#caf8f7",1.000
1137,1,7,"81,67,14,10","R",-1,"#caf8f7",1.000
1138,1,7,"95,67,14,10","R",-1,"#caf8f7",1.000
1139,1,7,"109,67,14,10","R",-1,"#caf8f7",1.000
1140,1,7,"123,67,14,10","R",-1,"#caf8f7",1.000
1141,1,7,"137,67,14,10","R",-1,"#caf8f7",1.000
1142,1,7,"151,67,14,10","R",-1,"#caf8f7",1.000
1143,1,7,"165,67,14,10","R",-1,"#caf8f7",1.000
1144,1,7,"179,67,14,10","R",-1,"#caf8f7",1.000
1145,1,7,"193,67,14,10","R",-1,"#caf8f7",1.000
1146,1,7,"207,67,14,10","R",-1,"#caf8f7",1.000
1147,1,7,"221,67,14,10","R",-1,"#caf8f7",1.000
1148,1,7,"235,67,14,10","R",-1,"#caf8f7",1.000
1149,1,7,"249,67,14,10","R",-1,"#caf8f7",1.000
1150,1,7,"263,67,14,10","R",-1,"#caf8f7",1.000
1151,1,7,"277,67,14,10","R",-1,"#caf8f7",1.000
1152,1,7,"291,67,14,10","R",-1,"#caf8f7",1.000
1153,1,7,"305,67,14,10","R",-1,"#caf8f7",1.000
1154,1,7,"319,67,14,10","R",-1,"#caf8f7",1.000
1155,1,7,"333,67,14,10","R",-1,"#caf8f7",1.000
1156,1,7,"347,67,14,10","R",-1,"#caf8f7",1.000
1157,1,7,"361,67,14,10","R",-1,"#caf8f7",1.000
1158,1,7,"375,67,14,10","R",-1,"#caf8f7",1.000
1159,1,7,"389,67,14,10","R",-1,"#caf8f7",1.000
1160,1,7,"403,67,14,10","R",-1,"#caf8f7",1.000
1161,1,7,"417,67,14,10","R",-1,"#caf8f7",1.000
1162,1,7,"431,67,14,10","R",-1,"#caf8f7",1.000
1163,1,7,"445,67,14,10","R",-1,"#caf8f7",1.000
1164,1,7,"459,67,14,10","R",-1,"#caf8f7",1.000
1165,1,7,"473,67,14,10","R",-1,"#caf8f7",1.000
1166,1,7,"487,67,14,10","R",-1,"#caf8f7",1.000
1167,1,7,"501,67,14,10","R",-1,"#caf8f7",1.000
1168,1,7,"515,67,14,10","R",-1,"#caf8f7",1.000
1169,1,7,"529,67,14,10","R",-1,"#caf8f7",1.000
1170,1,7,"543,67,14,10","R",-1,"#caf8f7",1.000
1171,1,7,"557,67,14,10","R",-1,"#caf8f7",1.000
1172,1,7,"571,67,14,10","R",-1,"#caf8f7",1.000
1173,1,7,"585,67,14,10","R",-1,"#caf8f7",1.000
1174,1,7,"599,67,14,10","R",-1,"#caf8f7",1.000
1175,1,7,"613,67,14,10","R",-1,"#caf8f7",1.000
1176,1,7,"627,67,14,10","R",-1,"#caf8f7",1.000
1177,1,7,"641,67,14,10","R",-1,"#caf8f7",1.000
1178,1,7,"655,67,14,10","R",-1,"#caf8f7",1.000
1179,1,7,"669,67,14,10","R",-1,"#caf8f7",1.000
1180,1,7,"683,67,14,10","R",-1,"#caf8f7",1.000
1181,1,7,"697,67,14,10","R",-1,"#caf8f7",1.000
1182,1,7,"711,67,14,10","R",-1,"#caf8f7",1.000
1183,1,7,"725,67,14,10","R",-1,"#caf8f7",1.000
1184,1,7,"739,67,14,10","R",-1,"#caf8f7",1.000
1185,1,7,"753,67,14,10","R",-1,"#caf8f7",1.000
1186,1,7,"767,67,14,10","R",-1,"#caf8f7",1.000
1187,1,7,"781,67,14,10","R",-1,"#caf8f7",1.000
1188,1,7,"795,67,14,10","R",-1,"#caf8f7",1.000
1189,1,7,"809,67,14,10","R",-1,"#caf8f7",1.000
1190,1,7,"823,67,15,10","R",-1,"#caf8f7",1.000
1191,1,7,"838,67,15,10","R",-1,"#caf8f7",1.000
1192,1,7,"853,67,15,10","R",-1,"#caf8f7",1.000
1193,1,7,"868,67,15,10","R",-1,"#caf8f7",1.000
1194,1,7,"883,67,15,10","R",-1,"#caf8f7",1.000
1195,1,7,"81,77,14,9","R",-1,"#caf8f7",1.000
1196,1,7,"95,77,14,9","R",-1,"#caf8f7",1.000
1197,1,7,"109,77,14,9","R",-1,"#caf8f7",1.000
1198,1,7,"123,77,14,9","R",-1,"#caf8f7",1.000
1199,1,7,"137,77,14,9","R",-1,"#caf8f7",1.000
1200,1,7,"151,77,14,9","R",-1,"#caf8f7",1.000
1201,1,7,"165,77,14,9","R",-1,"#caf8f7",1.000
1202,1,7,"179,77,14,9","R",-1,"#caf8f7",1.000
1203,1,7,"193,77,14,9","R",-1,"#caf8f7",1.000
1204,1,7,"207,77,14,9","R",-1,"#caf8f7",1.000
1205,1,7,"221,77,14,9","R",-1,"#caf8f7",1.000
1206,1,7,"235,77,14,9","R",-1,"#caf8f7",1.000
1207,1,7,"249,77,14,9","R",-1,"#caf8f7",1.000
1208,1,7,"263,77,14,9","R",-1,"#caf8f7",1.000
1209,1,7,"277,77,14,9","R",-1,"#caf8f7",1.000
1210,1,7,"291,77,14,9","R",-1,"#caf8f7",1.000
1211,1,7,"305,77,14,9","R",-1,"#caf8f7",1.000
1212,1,7,"319,77,14,9","R",-1,"#caf8f7",1.000
1213,1,7,"333,77,14,9","R",-1,"#caf8f7",1.000
1214,1,7,"347,77,14,9","R",-1,"#caf8f7",1.000
1215,1,7,"361,77,14,9","R",-1,"#caf8f7",1.000
1216,1,7,"375,77,14,9","R",-1,"#caf8f7",1.000
1217,1,7,"389,77,14,9","R",-1,"#caf8f7",1.000
1218,1,7,"403,77,14,9","R",-1,"#caf8f7",1.000
1219,1,7,"417,77,14,9","R",-1,"#caf8f7",1.000
1220,1,7,"431,77,14,9","R",-1,"#caf8f7",1.000
1221,1,7,"445,77,14,9","R",-1,"#caf8f7",1.000
1222,1,7,"459,77,14,9","R",-1,"#caf8f7",1.000
1223,1,7,"473,77,14,9","R",-1,"#caf8f7",1.000
1224,1,7,"487,77,14,9","R",-1,"#caf8f7",1.000
1225,1,7,"501,77,14,9","R",-1,"#caf8f7",1.000
1226,1,7,"515,77,14,9","R",-1,"#caf8f7",1.000
1227,1,7,"529,77,14,9","R",-1,"#caf8f7",1.000
1228,1,7,"543,77,14,9","R",-1,"#caf8f7",1.000
1229,1,7,"557,77,14,9","R",-1,"#caf8f7",1.000
1230,1,7,"571,77,14,9","R",-1,"#caf8f7",1.000
1231,1,7,"585,77,14,9","R",-1,"#caf8f7",1.000
1232,1,7,"599,77,14,9","R",-1,"#caf8f7",1.000
1233,1,7,"613,77,14,9","R",-1,"#caf8f7",1.000
1234,1,7,"627,77,14,9","R",-1,"#caf8f7",1.000
1235,1,7,"641,77,14,9","R",-1,"#caf8f7",1.000
1236,1,7,"655,77,14,9","R",-1,"#caf8f7",1.000
1237,1,7,"669,77,14,9","R",-1,"#caf8f7",1.000
1238,1,7,"683,77,14,9","R",-1,"#caf8f7",1.000
1239,1,7,"697,77,14,9","R",-1,"#caf8f7",1.000
1240,1,7,"711,77,14,9","R",-1,"#caf8f7",1.000
1241,1,7,"725,77,14,9","R",-1,"#caf8f7",1.000
1242,1,7,"739,77,14,9","R",-1,"#caf8f7",1.000
1243,1,7,"753,77,14,9","R",-1,"#caf8f7",1.000
1244,1,7,"767,77,14,9","R",-1,"#caf8f7",1.000
1245,1,7,"781,77,14,9","R",-1,"#caf8f7",1.000
1246,1,7,"795,77,14,9","R",-1,"#caf8f7",1.000
1247,1,7,"809,77,14,9","R",-1,"#caf8f7",1.000
1248,1,7,"823,77,15,9","R",-1,"#caf8f7",1.000
1249,1,7,"838,77,15,9","R",-1,"#caf8f7",1.000
1250,1,7,"853,77,15,9","R",-1,"#caf8f7",1.000
1251,1,7,"868,77,15,9","R",-1,"#caf8f7",1.000
1252,1,7,"883,77,15,9","R",-1,"#caf8f7",1.000
1253,1,7,"81,86,14,9","R",-1,"#caf8f7",1.000
1254,1,7,"95,86,14,9","R",-1,"#caf8f7",1.000
1255,1,7,"109,86,14,9","R",-1,"#caf8f7",1.000
1256,1,7,"123,86,14,9","R",-1,"#caf8f7",1.000
1257,1,7,"137,86,14,9","R",-1,"#caf8f7",1.000
1258,1,7,"151,86,14,9","R",-1,"#caf8f7",1.000
1259,1,7,"165,86,14,9","R",-1,"#caf8f7",1.000
1260,1,7,"179,86,14,9","R",-1,"#caf8f7",1.000
1261,1,7,"193,86,14,9","R",-1,"#caf8f7",1.000
1262,1,7,"207,86,14,9","R",-1,"#caf8f7",1.000
1263,1,7,"221,86,14,9","R",-1,"#caf8f7",1.000
1264,1,7,"235,86,14,9","R",-1,"#caf8f7",1.000
1265,1,7,"249,86,14,9","R",-1,"#caf8f7",1.000
1266,1,7,"263,86,14,9","R",-1,"#caf8f7",1.000
1267,1,7,"277,86,14,9","R",-1,"#caf8f7",1.000
1268,1,7,"291,86,14,9","R",-1,"#caf8f7",1.000
1269,1,7,"305,86,14,9","R",-1,"#caf8f7",1.000
1270,1,7,"319,86,14,9","R",-1,"#caf8f7",1.000
1271,1,7,"333,86,14,9","R",-1,"#caf8f7",1.000
1272,1,7,"347,86,14,9","R",-1,"#caf8f7",1.000
1273,1,7,"361,86,14,9","R",-1,"#caf8f7",1.000
1274,1,7,"375,86,14,9","R",-1,"#caf8f7",1.000
1275,1,7,"389,86,14,9","R",-1,"#caf8f7",1.000
1276,1,7,"403,86,14,9","R",-1,"#caf8f7",1.000
1277,1,7,"417,86,14,9","R",-1,"#caf8f7",1.000
1278,1,7,"431,86,14,9","R",-1,"#caf8f7",1.000
1279,1,7,"445,86,14,9","R",-1,"#caf8f7",1.000
1280,1,7,"459,86,14,9","R",-1,"#caf8f7",1.000
1281,1,7,"473,86,14,9","R",-1,"#caf8f7",1.000
1282,1,7,"487,86,14,9","R",-1,"#caf8f7",1.000
1283,1,7,"501,86,14,9","R",-1,"#caf8f7",1.000
1284,1,7,"515,86,14,9","R",-1,"#caf8f7",1.000
1285,1,7,"529,86,14,9","R",-1,"#caf8f7",1.000
1286,1,7,"543,86,14,9","R",-1,"#caf8f7",1.000
1287,1,7,"557,86,14,9","R",-1,"#caf8f7",1.000
1288,1,7,"571,86,14,9","R",-1,"#caf8f7",1.000
1289,1,7,"585,86,14,9","R",-1,"#caf8f7",1.000
1290,1,7,"599,86,14,9","R",-1,"#caf8f7",1.000
1291,1,7,"613,86,14,9","R",-1,"#caf8f7",1.000
1292,1,7,"627,86,14,9","R",-1,"#caf8f7",1.000
1293,1,7,"641,86,14,9","R",-1,"#caf8f7",1.000
1294,1,7,"655,86,14,9","R",-1,"#caf8f7",1.000
1295,1,7,"669,86,14,9","R",-1,"#caf8f7",1.000
1296,1,7,"683,86,14,9","R",-1,"#caf8f7",1.000
1297,1,7,"697,86,14,9","R",-1,"#caf8f7",1.000
1298,1,7,"711,86,14,9","R",-1,"#caf8f7",1.000
1299,1,7,"725,86,14,9","R",-1,"#caf8f7",1.000
1300,1,7,"739,86,14,9","R",-1,"#caf8f7",1.000
1301,1,7,"753,86,14,9","R",-1,"#caf8f7",1.000
1302,1,7,"767,86,14,9","R",-1,"#caf8f7",1.000
1303,1,7,"781,86,14,9","R",-1,"#caf8f7",1.000
1304,1,7,"795,86,14,9","R",-1,"#caf8f7",1.000
1305,1,7,"809,86,14,9","R",-1,"#caf8f7",1.000
1306,1,7,"823,86,15,9","R",-1,"#caf8f7",1.000
1307,1,7,"838,86,15,9","R",-1,"#caf8f7",1.000
1308,1,7,"853,86,15,9","R",-1,"#caf8f7",1.000
1309,1,7,"868,86,15,9","R",-1,"#caf8f7",1.000
1310,1,7,"883,86,15,9","R",-1,"#caf8f7",1.000
1311,1,7,"81,95,14,9","R",-1,"#caf8f7",1.000
1312,1,7,"95,95,14,9","R",-1,"#caf8f7",1.000
1313,1,7,"109,95,14,9","R",-1,"#caf8f7",1.000
1314,1,7,"123,95,14,9","R",-1,"#caf8f7",1.000
1315,1,7,"137,95,14,9","R",-1,"#caf8f7",1.000
1316,1,7,"151,95,14,9","R",-1,"#caf8f7",1.000
1317,1,7,"165,95,14,9","R",-1,"#caf8f7",1.000
1318,1,7,"179,95,14,9","R",-1,"#caf8f7",1.000
1319,1,7,"193,95,14,9","R",-1,"#caf8f7",1.000
1320,1,7,"207,95,14,9","R",-1,"#caf8f7",1.000
1321,1,7,"221,95,14,9","R",-1,"#caf8f7",1.000
1322,1,7,"235,95,14,9","R",-1,"#caf8f7",1.000
1323,1,7,"249,95,14,9","R",-1,"#caf8f7",1.000
1324,1,7,"263,95,14,9","R",-1,"#caf8f7",1.000
1325,1,7,"277,95,14,9","R",-1,"#caf8f7",1.000
1326,1,7,"291,95,14,9","R",-1,"#caf8f7",1.000
1327,1,7,"305,95,14,9","R",-1,"#caf8f7",1.000
1328,1,7,"319,95,14,9","R",-1,"#caf8f7",1.000
1329,1,7,"333,95,14,9","R",-1,"#caf8f7",1.000
1330,1,7,"347,95,14,9","R",-1,"#caf8f7",1.000
1331,1,7,"361,95,14,9","R",-1,"#caf8f7",1.000
1332,1,7,"375,95,14,9","R",-1,"#caf8f7",1.000
1333,1,7,"389,95,14,9","R",-1,"#caf8f7",1.000
1334,1,7,"403,95,14,9","R",-1,"#caf8f7",1.000
1335,1,7,"417,95,14,9","R",-1,"#caf8f7",1.000
1336,1,7,"431,95,14,9","R",-1,"#caf8f7",1.000
1337,1,7,"445,95,14,9","R",-1,"#caf8f7",1.000
1338,1,7,"459,95,14,9","R",-1,"#caf8f7",1.000
1339,1,7,"473,95,14,9","R",-1,"#caf8f7",1.000
1340,1,7,"487,95,14,9","R",-1,"#caf8f7",1.000
1341,1,7,"501,95,14,9","R",-1,"#caf8f7",1.000
1342,1,7,"515,95,14,9","R",-1,"#caf8f7",1.000
1343,1,7,"529,95,14,9","R",-1,"#caf8f7",1.000
1344,1,7,"543,95,14,9","R",-1,"#caf8f7",1.000
1345,1,7,"557,95,14,9","R",-1,"#caf8f7",1.000
1346,1,7,"571,95,14,9","R",-1,"#caf8f7",1.000
1347,1,7,"585,95,14,9","R",-1,"#caf8f7",1.000
1348,1,7,"599,95,14,9","R",-1,"#caf8f7",1.000
1349,1,7,"613,95,14,9","R",-1,"#caf8f7",1.000
1350,1,7,"627,95,14,9","R",-1,"#caf8f7",1.000
1351,1,7,"641,95,14,9","R",-1,"#caf8f7",1.000
1352,1,7,"655,95,14,9","R",-1,"#caf8f7",1.000
1353,1,7,"669,95,14,9","R",-1,"#caf8f7",1.000
1354,1,7,"683,95,14,9","R",-1,"#caf8f7",1.000
1355,1,7,"697,95,14,9","R",-1,"#caf8f7",1.000
1356,1,7,"711,95,14,9","R",-1,"#caf8f7",1.000
1357,1,7,"725,95,14,9","R",-1,"#caf8f7",1.000
1358,1,7,"739,95,14,9","R",-1,"#caf8f7",1.000
1359,1,7,"753,95,14,9","R",-1,"#caf8f7",1.000
1360,1,7,"767,95,14,9","R",-1,"#caf8f7",1.000
1361,1,7,"781,95,14,9","R",-1,"#caf8f7",1.000
1362,1,7,"795,95,14,9","R",-1,"#caf8f7",1.000
1363,1,7,"809,95,14,9","R",-1,"#caf8f7",1.000
1364,1,7,"823,95,15,9","R",-1,"#caf8f7",1.000
1365,1,7,"838,95,15,9","R",-1,"#caf8f7",1.000
1366,1,7,"853,95,15,9","R",-1,"#caf8f7",1.000
1367,1,7,"868,95,15,9","R",-1,"#caf8f7",1.000
1368,1,7,"883,95,15,9","R",-1,"#caf8f7",1.000
1369,1,7,"81,104,14,10","R",-1,"#caf8f7",1.000
1370,1,7,"95,104,14,10","R",-1,"#caf8f7",1.000
1371,1,7,"109,104,14,10","R",-1,"#caf8f7",1.000
1372,1,7,"123,104,14,10","R",-1,"#caf8f7",1.000
1373,1,7,"137,104,14,10","R",-1,"#caf8f7",1.000
1374,1,7,"151,104,14,10","R",-1,"#caf8f7",1.000
1375,1,7,"165,104,14,10","R",-1,"#caf8f7",1.000
1376,1,7,"179,104,14,10","R",-1,"#caf8f7",1.000
1377,1,7,"193,104,14,10","R",-1,"#caf8f7",1.000
1378,1,7,"207,104,14,10","R",-1,"#caf8f7",1.000
1379,1,7,"221,104,14,10","R",-1,"#caf8f7",1.000
1380,1,7,"235,104,14,10","R",-1,"#caf8f7",1.000
1381,1,7,"249,104,14,10","R",-1,"#caf8f7",1.000
1382,1,7,"263,104,14,10","R",-1,"#caf8f7",1.000
1383,1,7,"277,104,14,10","R",-1,"#caf8f7",1.000
1384,1,7,"291,104,14,10","R",-1,"#caf8f7",1.000
1385,1,7,"305,104,14,10","R",-1,"#caf8f7",1.000
1386,1,7,"319,104,14,10","R",-1,"#caf8f7",1.000
1387,1,7,"333,104,14,10","R",-1,"#caf8f7",1.000
1388,1,7,"347,104,14,10","R",-1,"#caf8f7",1.000
1389,1,7,"361,104,14,10","R",-1,"#caf8f7",1.000
1390,1,7,"375,104,14,10","R",-1,"#caf8f7",1.000
1391,1,7,"389,104,14,10","R",-1,"#caf8f7",1.000
1392,1,7,"403,104,14,10","R",-1,"#caf8f7",1.000
1393,1,7,"417,104,14,10","R",-1,"#caf8f7",1.000
1394,1,7,"431,104,14,10","R",-1,"#caf8f7",1.000
1395,1,7,"445,104,14,10","R",-1,"#caf8f7",1.000
1396,1,7,"459,104,14,10","R",-1,"#caf8f7",1.000
1397,1,7,"473,104,14,10","R",-1,"#caf8f7",1.000
1398,1,7,"487,104,14,10","R",-1,"#caf8f7",1.000
1399,1,7,"501,104,14,10","R",-1,"#caf8f7",1.000
1400,1,7,"515,104,14,10","R",-1,"#caf8f7",1.000
1401,1,7,"529,104,14,10","R",-1,"#caf8f7",1.000
1402,1,7,"543,104,14,10","R",-1,"#caf8f7",1.000
1403,1,7,"557,104,14,10","R",-1,"#caf8f7",1.000
1404,1,7,"571,104,14,10","R",-1,"#caf8f7",1.000
1405,1,7,"585,104,14,10","R",-1,"#caf8f7",1.000
1406,1,7,"599,104,14,10","R",-1,"#caf8f7",1.000
1407,1,7,"613,104,14,10","R",-1,"#caf8f7",1.000
1408,1,7,"627,104,14,10","R",-1,"#caf8f7",1.000
1409,1,7,"641,104,14,10","R",-1,"#caf8f7",1.000
1410,1,7,"655,104,14,10","R",-1,"#caf8f7",1.000
1411,1,7,"669,104,14,10","R",-1,"#caf8f7",1.000
1412,1,7,"683,104,14,10","R",-1,"#caf8f7",1.000
1413,1,7,"697,104,14,10","R",-1,"#caf8f7",1.000
1414,1,7,"711,104,14,10","R",-1,"#caf8f7",1.000
1415,1,7,"725,104,14,10","R",-1,"#caf8f7",1.000
1416,1,7,"739,104,14,10","R",-1,"#caf8f7",1.000
1417,1,7,"753,104,14,10","R",-1,"#caf8f7",1.000
